,player_name,event,event_type,event_date,score
4563,redwizzard4,HOD,PVE-S,2019-11-18,0.0256
4570,jainus,HOD,PVE-S,2019-11-18,0.1575
4574,psylun,HOD,PVE-S,2019-11-18,0.0
4580,serenity,HOD,PVE-S,2019-11-18,0.5568
4581,emissary,HOD,PVE-S,2019-11-18,0.0
4582,thabombs,HOD,PVE-S,2019-11-18,0.293
4583,cmikaitis,HOD,PVE-S,2019-11-18,0.4762
4584,rooster,HOD,PVE-S,2019-11-18,0.0
4585,hburger,HOD,PVE-S,2019-11-18,0.0
4586,mongkokkid,HOD,PVE-S,2019-11-18,0.0696
4587,gofreo,HOD,PVE-S,2019-11-18,0.0
4588,jayariel,HOD,PVE-S,2019-11-18,0.0
4589,diviodurr,HOD,PVE-S,2019-11-18,0.0
4590,gypsiemerald,HOD,PVE-S,2019-11-18,0.0
4591,greywolf,HOD,PVE-S,2019-11-18,0.0183
4592,guest2,HOD,PVE-S,2019-11-18,0.0
4593,norinth,HOD,PVE-S,2019-11-18,0.0
4594,rentrout,HOD,PVE-S,2019-11-18,0.0
4595,tomtecat,HOD,PVE-S,2019-11-18,0.0
4596,poptartcat,HOD,PVE-S,2019-11-18,0.0
4597,xmanrex123,HOD,PVE-S,2019-11-18,0.0
4600,madwren,HOD,PVE-S,2019-11-18,0.9634
4601,matthew,HOD,PVE-S,2019-11-18,0.9231
4602,zariath,HOD,PVE-S,2019-11-18,0.9707
4603,first,HOD,PVE-S,2019-11-18,0.9451
4604,nickolas,HOD,PVE-S,2019-11-18,0.8938
4605,gideon,HOD,PVE-S,2019-11-18,0.9597
4606,magicninja1,HOD,PVE-S,2019-11-18,0.9634
4607,nyarlathotep,HOD,PVE-S,2019-11-18,0.9634
4608,operasm,HOD,PVE-S,2019-11-18,1.0
4609,yaanchy,HOD,PVE-S,2019-11-18,1.0
4610,larz70,HOD,PVE-S,2019-11-18,0.9927
4611,amoxjs,HOD,PVE-S,2019-11-18,0.9744
4612,demonious,HOD,PVE-S,2019-11-18,0.9634
4613,magegaga,HOD,PVE-S,2019-11-18,0.8718
4614,houdin,HOD,PVE-S,2019-11-18,0.0
4615,oikeus,HOD,PVE-S,2019-11-18,0.9744
4616,marsdeon,HOD,PVE-S,2019-11-18,0.9744
4617,edhmage,HOD,PVE-S,2019-11-18,1.0
4618,omi77,HOD,PVE-S,2019-11-18,0.9231
4619,shrek,HOD,PVE-S,2019-11-18,0.967
4620,masaana,AWR,PVE-S,2019-11-10,1.0
4621,d3r3lict,AWR,PVE-S,2019-11-10,1.0
4622,edhmage,AWR,PVE-S,2019-11-10,1.0
4623,shrek,AWR,PVE-S,2019-11-10,1.0
4624,omi77,AWR,PVE-S,2019-11-10,0.988
4625,fartingsnail,AWR,PVE-S,2019-11-10,1.0
4626,scottisenses,AWR,PVE-S,2019-11-10,1.0
4627,shadowspace,AWR,PVE-S,2019-11-10,0.988
4628,alfredseet,AWR,PVE-S,2019-11-10,0.94
4629,analconda,AWR,PVE-S,2019-11-10,0.84
4630,twister,AWR,PVE-S,2019-11-10,1.0
4631,zohair,AWR,PVE-S,2019-11-10,0.964
4632,themorbo,AWR,PVE-S,2019-11-10,1.0
4633,guest,AWR,PVE-S,2019-11-10,0.988
4634,themuffinman,AWR,PVE-S,2019-11-10,1.0
4635,valdahsor,AWR,PVE-S,2019-11-10,0.928
4636,ggbond,AWR,PVE-S,2019-11-10,0.864
4637,tinyau,AWR,PVE-S,2019-11-10,1.0
4638,chronomor,AWR,PVE-S,2019-11-10,0.9
4639,brookie,AWR,PVE-S,2019-11-10,0.852
4640,mjuhlz,AWR,PVE-S,2019-11-10,0.564
4641,mister20,AWR,PVE-S,2019-11-10,1.0
4642,doktorjadran,AWR,PVE-S,2019-11-10,1.0
4643,xombiemike,AWR,PVE-S,2019-11-10,0.988
4644,patricio,AWR,PVE-S,2019-11-10,0.852
4645,morlock,AWR,PVE-S,2019-11-10,1.0
4646,kauppila,AWR,PVE-S,2019-11-10,0.98
4647,6demonbag,AWR,PVE-S,2019-11-10,0.98
4648,europachaos,AWR,PVE-S,2019-11-10,0.928
4649,jimmysnuka,AWR,PVE-S,2019-11-10,0.964
4650,pinkyellow1203,AWR,PVE-S,2019-11-10,0.888
4651,shaggy2000,AWR,PVE-S,2019-11-10,0.992
4652,hueytw,AWR,PVE-S,2019-11-10,0.828
4653,powernic,AWR,PVE-S,2019-11-10,0.848
4654,oibaf2000,AWR,PVE-S,2019-11-10,0.492
4655,huanchoo,AWR,PVE-S,2019-11-10,0.48
4656,telanthar,AWR,PVE-S,2019-11-10,0.58
4657,bihotz,AWR,PVE-S,2019-11-10,0.812
4658,skeletor,AWR,PVE-S,2019-11-10,0.46
4659,mooninja,AWR,PVE-S,2019-11-10,0.32
4666,tomnoxx,AWR,PVE-S,2019-11-10,0.0
4667,khaalis,AWR,PVE-S,2019-11-10,0.068
4668,lokijira,AWR,PVE-S,2019-11-10,0.12
4669,kensei,AWR,PVE-S,2019-11-10,0.464
4670,schmara,AWR,PVE-S,2019-11-10,0.424
4671,yogsoth,AWR,PVE-S,2019-11-10,0.7
4672,cerberus,AWR,PVE-S,2019-11-10,0.864
4673,cleanser,AWR,PVE-S,2019-11-10,0.592
4674,biggestbunny,AWR,PVE-S,2019-11-10,0.416
4675,pharom,AWR,PVE-S,2019-11-10,0.0
4676,nezumi,AWR,PVE-S,2019-11-10,0.108
4677,bebop112,AWR,PVE-S,2019-11-10,0.0
4678,woodenh0rse,AWR,PVE-S,2019-11-10,0.0
4679,mithras,AWR,PVE-S,2019-11-10,0.0
4680,jeffrey27,AWR,PVE-S,2019-11-10,0.868
4681,caddam,AWR,PVE-S,2019-11-10,0.5
4682,fanciest,AWR,PVE-S,2019-11-10,0.476
4683,hillz99,AWR,PVE-S,2019-11-10,0.472
4684,burrito,AWR,PVE-S,2019-11-10,0.448
4685,dxthree,AWR,PVE-S,2019-11-10,0.32
4686,soujirou,AWR,PVE-S,2019-11-10,0.3
4687,gorelash,AWR,PVE-S,2019-11-10,0.148
4688,vizzerdrix,AWR,PVE-S,2019-11-10,0.12
4689,mkshield,AWR,PVE-S,2019-11-10,0.0
4690,turbofx,AWR,PVE-S,2019-11-10,0.0
4691,aztaren,AWR,PVE-S,2019-11-10,0.0
4692,nezkhy,AWR,PVE-S,2019-11-10,0.0
4693,evil knot,AWR,PVE-S,2019-11-10,0.0
4694,mockstar,AWR,PVE-S,2019-11-10,0.0
4695,raunen,AWR,PVE-S,2019-11-10,0.0
4696,solgoth,AWR,PVE-S,2019-11-10,0.0
4697,jetterror,AWR,PVE-S,2019-11-10,0.0
4699,imlost,AWR,PVE-S,2019-11-10,0.0
4701,lumiere,AWR,PVE-S,2019-11-10,0.504
4703,redwizzard4,AWR,PVE-S,2019-11-10,0.468
4710,jainus,AWR,PVE-S,2019-11-10,0.14
4714,psylun,AWR,PVE-S,2019-11-10,0.096
4720,serenity,AWR,PVE-S,2019-11-10,0.932
4721,emissary,AWR,PVE-S,2019-11-10,0.0
4722,thabombs,AWR,PVE-S,2019-11-10,0.44
4723,cmikaitis,AWR,PVE-S,2019-11-10,0.096
4724,rooster,AWR,PVE-S,2019-11-10,0.0
4725,hburger,AWR,PVE-S,2019-11-10,0.0
4726,mongkokkid,AWR,PVE-S,2019-11-10,0.12
4727,gofreo,AWR,PVE-S,2019-11-10,0.0
4728,jayariel,AWR,PVE-S,2019-11-10,0.128
4729,diviodurr,AWR,PVE-S,2019-11-10,0.0
4730,gypsiemerald,AWR,PVE-S,2019-11-10,0.0
4731,greywolf,AWR,PVE-S,2019-11-10,0.432
4732,guest2,AWR,PVE-S,2019-11-10,0.0
4733,norinth,AWR,PVE-S,2019-11-10,0.0
4734,rentrout,AWR,PVE-S,2019-11-10,0.0
4735,tomtecat,AWR,PVE-S,2019-11-10,0.0
4736,poptartcat,AWR,PVE-S,2019-11-10,0.0
4737,xmanrex123,AWR,PVE-S,2019-11-10,0.06
4740,madwren,AWR,PVE-S,2019-11-10,1.0
4741,matthew,AWR,PVE-S,2019-11-10,0.98
4742,zariath,AWR,PVE-S,2019-11-10,0.748
4743,first,AWR,PVE-S,2019-11-10,0.928
4744,nickolas,AWR,PVE-S,2019-11-10,1.0
4745,gideon,AWR,PVE-S,2019-11-10,1.0
4746,soybomb,AWR,PVE-S,2019-11-10,1.0
4747,magicninja1,AWR,PVE-S,2019-11-10,1.0
4748,nyarlathotep,AWR,PVE-S,2019-11-10,0.98
4749,operasm,AWR,PVE-S,2019-11-10,1.0
4750,yaanchy,AWR,PVE-S,2019-11-10,1.0
4751,larz70,AWR,PVE-S,2019-11-10,1.0
4752,amoxjs,AWR,PVE-S,2019-11-10,1.0
4753,demonious,AWR,PVE-S,2019-11-10,0.96
4754,lost4g,AWR,PVE-S,2019-11-10,1.0
4755,magegaga,AWR,PVE-S,2019-11-10,0.928
4756,houdin,AWR,PVE-S,2019-11-10,0.94
4757,shteev,AWR,PVE-S,2019-11-10,1.0
4758,oikeus,AWR,PVE-S,2019-11-10,1.0
4759,marsdeon,AWR,PVE-S,2019-11-10,1.0
4760,masaana,RAW,PVP-S,2019-11-03,0.9875
4761,d3r3lict,RAW,PVP-S,2019-11-03,1.0
4762,oibaf2000,RAW,PVP-S,2019-11-03,0.975
4763,6demonbag,RAW,PVP-S,2019-11-03,0.9458
4764,oikeus,RAW,PVP-S,2019-11-03,1.0
4765,fartingsnail,RAW,PVP-S,2019-11-03,0.875
4766,scottisenses,RAW,PVP-S,2019-11-03,0.9583
4767,doktorjadran,RAW,PVP-S,2019-11-03,0.9583
4768,yogsoth,RAW,PVP-S,2019-11-03,1.0
4769,analconda,RAW,PVP-S,2019-11-03,0.8917
4770,twister,RAW,PVP-S,2019-11-03,0.9083
4771,zohair,RAW,PVP-S,2019-11-03,0.9625
4772,themorbo,RAW,PVP-S,2019-11-03,0.9167
4773,guest,RAW,PVP-S,2019-11-03,0.9583
4774,themuffinman,RAW,PVP-S,2019-11-03,0.8042
4775,valdahsor,RAW,PVP-S,2019-11-03,0.8375
4776,ggbond,RAW,PVP-S,2019-11-03,0.9542
4777,tinyau,RAW,PVP-S,2019-11-03,0.9167
4778,mooninja,RAW,PVP-S,2019-11-03,0.675
4779,brookie,RAW,PVP-S,2019-11-03,0.8667
4780,mjuhlz,RAW,PVP-S,2019-11-03,0.6708
4781,shadowspace,RAW,PVP-S,2019-11-03,0.9458
4782,chronomor,RAW,PVP-S,2019-11-03,0.6542
4783,xombiemike,RAW,PVP-S,2019-11-03,0.9
4784,patricio,RAW,PVP-S,2019-11-03,0.5292
4785,morlock,RAW,PVP-S,2019-11-03,0.7958
4786,kauppila,RAW,PVP-S,2019-11-03,0.4292
4787,nezumi,RAW,PVP-S,2019-11-03,0.1667
4788,europachaos,RAW,PVP-S,2019-11-03,0.975
4789,rylenor,RAW,PVP-S,2019-11-03,0.5583
4790,pinkyellow1203,RAW,PVP-S,2019-11-03,0.8208
4791,shaggy2000,RAW,PVP-S,2019-11-03,0.9583
4792,hueytw,RAW,PVP-S,2019-11-03,0.7792
4793,alfredseet,RAW,PVP-S,2019-11-03,0.875
4794,shrek,RAW,PVP-S,2019-11-03,0.8375
4795,khaalis,RAW,PVP-S,2019-11-03,0.9458
4796,telanthar,RAW,PVP-S,2019-11-03,0.9583
4797,bihotz,RAW,PVP-S,2019-11-03,0.6708
4798,skeletor,RAW,PVP-S,2019-11-03,0.525
4799,tomnoxx,RAW,PVP-S,2019-11-03,0.2917
4808,lokijira,RAW,PVP-S,2019-11-03,0.0
4809,kensei,RAW,PVP-S,2019-11-03,0.6083
4810,schmara,RAW,PVP-S,2019-11-03,0.275
4812,cerberus,RAW,PVP-S,2019-11-03,0.6208
4814,biggestbunny,RAW,PVP-S,2019-11-03,0.4542
4815,pharom,RAW,PVP-S,2019-11-03,0.0
4817,bebop112,RAW,PVP-S,2019-11-03,0.0
4818,woodenh0rse,RAW,PVP-S,2019-11-03,0.0
4819,mithras,RAW,PVP-S,2019-11-03,0.0
4820,burrito,RAW,PVP-S,2019-11-03,0.6417
4821,gorelash,RAW,PVP-S,2019-11-03,0.6125
4822,rorowarlord,RAW,PVP-S,2019-11-03,0.5958
4823,vizzerdrix,RAW,PVP-S,2019-11-03,0.5292
4824,fanciest,RAW,PVP-S,2019-11-03,0.4167
4825,aztaren,RAW,PVP-S,2019-11-03,0.225
4826,caddam,RAW,PVP-S,2019-11-03,0.2
4827,soujirou,RAW,PVP-S,2019-11-03,0.1125
4828,dxthree,RAW,PVP-S,2019-11-03,0.0875
4829,mkshield,RAW,PVP-S,2019-11-03,0.0
4830,turbofx,RAW,PVP-S,2019-11-03,0.0
4831,hillz99,RAW,PVP-S,2019-11-03,0.0
4832,nezkhy,RAW,PVP-S,2019-11-03,0.0
4833,evil knot,RAW,PVP-S,2019-11-03,0.0
4834,jeffrey27,RAW,PVP-S,2019-11-03,0.0
4835,mockstar,RAW,PVP-S,2019-11-03,0.0
4836,raunen,RAW,PVP-S,2019-11-03,0.0
4837,solgoth,RAW,PVP-S,2019-11-03,0.0
4838,jetterror,RAW,PVP-S,2019-11-03,0.0
4839,imlost,RAW,PVP-S,2019-11-03,0.0
4841,lumiere,RAW,PVP-S,2019-11-03,0.0
4850,jainus,RAW,PVP-S,2019-11-03,0.0
4854,psylun,RAW,PVP-S,2019-11-03,0.0
4860,serenity,RAW,PVP-S,2019-11-03,0.6417
4861,emissary,RAW,PVP-S,2019-11-03,0.0
4862,thabombs,RAW,PVP-S,2019-11-03,0.05
4863,cmikaitis,RAW,PVP-S,2019-11-03,0.0583
4864,rooster,RAW,PVP-S,2019-11-03,0.0
4865,hburger,RAW,PVP-S,2019-11-03,0.0
4866,mongkokkid,RAW,PVP-S,2019-11-03,0.0
4867,gofreo,RAW,PVP-S,2019-11-03,0.0
4868,jayariel,RAW,PVP-S,2019-11-03,0.0
4869,diviodurr,RAW,PVP-S,2019-11-03,0.0
4870,gypsiemerald,RAW,PVP-S,2019-11-03,0.0
4871,greywolf,RAW,PVP-S,2019-11-03,0.525
4872,guest2,RAW,PVP-S,2019-11-03,0.0
4873,norinth,RAW,PVP-S,2019-11-03,0.0
4874,rentrout,RAW,PVP-S,2019-11-03,0.0
4875,tomtecat,RAW,PVP-S,2019-11-03,0.0
4876,poptartcat,RAW,PVP-S,2019-11-03,0.0
4877,xmanrex123,RAW,PVP-S,2019-11-03,0.0
4880,madwren,RAW,PVP-S,2019-11-03,0.9583
4881,matthew,RAW,PVP-S,2019-11-03,1.0
4882,zariath,RAW,PVP-S,2019-11-03,1.0
4883,first,RAW,PVP-S,2019-11-03,0.875
4884,nickolas,RAW,PVP-S,2019-11-03,0.9583
4885,gideon,RAW,PVP-S,2019-11-03,0.7667
4886,soybomb,RAW,PVP-S,2019-11-03,0.9167
4887,magicninja1,RAW,PVP-S,2019-11-03,0.9583
4888,nyarlathotep,RAW,PVP-S,2019-11-03,1.0
4889,operasm,RAW,PVP-S,2019-11-03,1.0
4890,yaanchy,RAW,PVP-S,2019-11-03,0.9333
4891,larz70,RAW,PVP-S,2019-11-03,0.9875
4892,amoxjs,RAW,PVP-S,2019-11-03,0.9583
4893,demonious,RAW,PVP-S,2019-11-03,0.9458
4894,omi77,RAW,PVP-S,2019-11-03,0.9167
4895,lost4g,RAW,PVP-S,2019-11-03,0.875
4896,magegaga,RAW,PVP-S,2019-11-03,0.9792
4897,houdin,RAW,PVP-S,2019-11-03,0.9583
4898,edhmage,RAW,PVP-S,2019-11-03,0.9458
4899,mister20,RAW,PVP-S,2019-11-03,0.8917
4900,masaana,TDW,PVP-S,2019-10-28,1.0
4901,d3r3lict,TDW,PVP-S,2019-10-28,0.9778
4902,oibaf2000,TDW,PVP-S,2019-10-28,1.0
4903,6demonbag,TDW,PVP-S,2019-10-28,0.9259
4904,magegaga,TDW,PVP-S,2019-10-28,0.9519
4905,fartingsnail,TDW,PVP-S,2019-10-28,1.0
4906,scottisenses,TDW,PVP-S,2019-10-28,1.0
4907,alfredseet,TDW,PVP-S,2019-10-28,0.8556
4908,yogsoth,TDW,PVP-S,2019-10-28,0.9741
4909,analconda,TDW,PVP-S,2019-10-28,0.9556
4910,twister,TDW,PVP-S,2019-10-28,0.9241
4911,zohair,TDW,PVP-S,2019-10-28,0.8574
4912,themorbo,TDW,PVP-S,2019-10-28,0.8833
4913,guest,TDW,PVP-S,2019-10-28,0.9963
4914,themuffinman,TDW,PVP-S,2019-10-28,0.9519
4915,valdahsor,TDW,PVP-S,2019-10-28,0.9556
4916,edhmage,TDW,PVP-S,2019-10-28,0.9704
4917,tinyau,TDW,PVP-S,2019-10-28,0.8759
4918,mooninja,TDW,PVP-S,2019-10-28,0.8611
4919,xombiemike,TDW,PVP-S,2019-10-28,0.9556
4920,mjuhlz,TDW,PVP-S,2019-10-28,0.1037
4921,shadowspace,TDW,PVP-S,2019-10-28,0.9778
4922,chronomor,TDW,PVP-S,2019-10-28,0.3556
4923,mister20,TDW,PVP-S,2019-10-28,0.8889
4924,patricio,TDW,PVP-S,2019-10-28,0.25
4925,morlock,TDW,PVP-S,2019-10-28,0.9037
4926,kauppila,TDW,PVP-S,2019-10-28,0.3185
4927,nezumi,TDW,PVP-S,2019-10-28,0.2407
4928,europachaos,TDW,PVP-S,2019-10-28,0.9111
4929,rylenor,TDW,PVP-S,2019-10-28,0.4963
4930,pinkyellow1203,TDW,PVP-S,2019-10-28,0.8278
4931,shaggy2000,TDW,PVP-S,2019-10-28,0.8852
4932,hueytw,TDW,PVP-S,2019-10-28,0.9407
4933,huanchoo,TDW,PVP-S,2019-10-28,0.3222
4934,tomcatmcgee,TDW,PVP-S,2019-10-28,0.1222
4935,khaalis,TDW,PVP-S,2019-10-28,0.8759
4936,telanthar,TDW,PVP-S,2019-10-28,0.5333
4937,bihotz,TDW,PVP-S,2019-10-28,0.5259
4938,skeletor,TDW,PVP-S,2019-10-28,0.4852
4939,tomnoxx,TDW,PVP-S,2019-10-28,0.0
4948,lokijira,TDW,PVP-S,2019-10-28,0.0389
4949,kensei,TDW,PVP-S,2019-10-28,0.2389
4950,schmara,TDW,PVP-S,2019-10-28,0.2815
4952,cerberus,TDW,PVP-S,2019-10-28,0.4333
4954,biggestbunny,TDW,PVP-S,2019-10-28,0.2315
4955,pharom,TDW,PVP-S,2019-10-28,0.0
4957,bebop112,TDW,PVP-S,2019-10-28,0.0
4958,woodenh0rse,TDW,PVP-S,2019-10-28,0.0
4959,mithras,TDW,PVP-S,2019-10-28,0.0
4960,hillz99,TDW,PVP-S,2019-10-28,0.2907
4961,soujirou,TDW,PVP-S,2019-10-28,0.2426
4962,aztaren,TDW,PVP-S,2019-10-28,0.2352
4963,burrito,TDW,PVP-S,2019-10-28,0.2315
4964,fanciest,TDW,PVP-S,2019-10-28,0.1741
4965,caddam,TDW,PVP-S,2019-10-28,0.1167
4966,vizzerdrix,TDW,PVP-S,2019-10-28,0.0222
4967,rorowarlord,TDW,PVP-S,2019-10-28,0.0222
4968,mkshield,TDW,PVP-S,2019-10-28,0.0
4969,turbofx,TDW,PVP-S,2019-10-28,0.0
4970,nezkhy,TDW,PVP-S,2019-10-28,0.0
4971,evil knot,TDW,PVP-S,2019-10-28,0.0
4972,jeffrey27,TDW,PVP-S,2019-10-28,0.0
4973,mockstar,TDW,PVP-S,2019-10-28,0.0
4974,gorelash,TDW,PVP-S,2019-10-28,0.0
4975,raunen,TDW,PVP-S,2019-10-28,0.0
4976,solgoth,TDW,PVP-S,2019-10-28,0.0
4977,jetterror,TDW,PVP-S,2019-10-28,0.0
4979,imlost,TDW,PVP-S,2019-10-28,0.0
4981,lumiere,TDW,PVP-S,2019-10-28,0.0259
4990,jainus,TDW,PVP-S,2019-10-28,0.0
4994,psylun,TDW,PVP-S,2019-10-28,0.0722
5000,serenity,TDW,PVP-S,2019-10-28,0.2889
5001,emissary,TDW,PVP-S,2019-10-28,0.0
5002,thabombs,TDW,PVP-S,2019-10-28,0.2352
5003,cmikaitis,TDW,PVP-S,2019-10-28,0.2333
5004,rooster,TDW,PVP-S,2019-10-28,0.0
5005,hburger,TDW,PVP-S,2019-10-28,0.0
5006,mongkokkid,TDW,PVP-S,2019-10-28,0.3426
5007,gofreo,TDW,PVP-S,2019-10-28,0.0
5008,jayariel,TDW,PVP-S,2019-10-28,0.0
5009,diviodurr,TDW,PVP-S,2019-10-28,0.0
5010,gypsiemerald,TDW,PVP-S,2019-10-28,0.0
5011,greywolf,TDW,PVP-S,2019-10-28,0.1463
5012,guest2,TDW,PVP-S,2019-10-28,0.0
5013,norinth,TDW,PVP-S,2019-10-28,0.0
5014,rentrout,TDW,PVP-S,2019-10-28,0.0
5015,tomtecat,TDW,PVP-S,2019-10-28,0.0
5016,poptartcat,TDW,PVP-S,2019-10-28,0.0
5017,xmanrex123,TDW,PVP-S,2019-10-28,0.0981
5020,madwren,TDW,PVP-S,2019-10-28,1.0
5021,matthew,TDW,PVP-S,2019-10-28,0.9241
5022,zariath,TDW,PVP-S,2019-10-28,1.0
5023,first,TDW,PVP-S,2019-10-28,0.9778
5024,nickolas,TDW,PVP-S,2019-10-28,1.0
5025,gideon,TDW,PVP-S,2019-10-28,0.9074
5026,soybomb,TDW,PVP-S,2019-10-28,0.9333
5027,magicninja1,TDW,PVP-S,2019-10-28,0.9778
5028,nyarlathotep,TDW,PVP-S,2019-10-28,0.9778
5029,operasm,TDW,PVP-S,2019-10-28,1.0
5030,yaanchy,TDW,PVP-S,2019-10-28,1.0
5031,larz70,TDW,PVP-S,2019-10-28,1.0
5032,ggbond,TDW,PVP-S,2019-10-28,0.9463
5033,amoxjs,TDW,PVP-S,2019-10-28,1.0
5034,demonious,TDW,PVP-S,2019-10-28,0.9556
5035,omi77,TDW,PVP-S,2019-10-28,0.987
5036,lost4g,TDW,PVP-S,2019-10-28,1.0
5037,shrek,TDW,PVP-S,2019-10-28,1.0
5038,marsdeon,TDW,PVP-S,2019-10-28,0.9333
5039,oikeus,TDW,PVP-S,2019-10-28,0.9778
5040,masaana,RAW,PVP-S,2019-10-20,0.9875
5041,d3r3lict,RAW,PVP-S,2019-10-20,0.9875
5042,oibaf2000,RAW,PVP-S,2019-10-20,0.9917
5043,lost4g,RAW,PVP-S,2019-10-20,1.0
5044,magegaga,RAW,PVP-S,2019-10-20,0.9583
5045,fartingsnail,RAW,PVP-S,2019-10-20,0.9917
5046,scottisenses,RAW,PVP-S,2019-10-20,0.875
5047,alfredseet,RAW,PVP-S,2019-10-20,0.8542
5048,yogsoth,RAW,PVP-S,2019-10-20,1.0
5049,analconda,RAW,PVP-S,2019-10-20,0.9875
5050,twister,RAW,PVP-S,2019-10-20,0.9417
5051,zohair,RAW,PVP-S,2019-10-20,0.975
5052,themorbo,RAW,PVP-S,2019-10-20,0.9042
5053,guest,RAW,PVP-S,2019-10-20,0.9875
5054,themuffinman,RAW,PVP-S,2019-10-20,0.9875
5055,valdahsor,RAW,PVP-S,2019-10-20,0.825
5056,edhmage,RAW,PVP-S,2019-10-20,0.95
5057,tinyau,RAW,PVP-S,2019-10-20,0.8333
5058,mooninja,RAW,PVP-S,2019-10-20,0.8958
5059,xombiemike,RAW,PVP-S,2019-10-20,0.7125
5060,mjuhlz,RAW,PVP-S,2019-10-20,0.5417
5061,shadowspace,RAW,PVP-S,2019-10-20,0.9875
5062,chronomor,RAW,PVP-S,2019-10-20,1.0
5063,azure,RAW,PVP-S,2019-10-20,0.8417
5064,patricio,RAW,PVP-S,2019-10-20,0.6125
5065,morlock,RAW,PVP-S,2019-10-20,0.6792
5066,kauppila,RAW,PVP-S,2019-10-20,0.7333
5067,nezumi,RAW,PVP-S,2019-10-20,0.575
5068,europachaos,RAW,PVP-S,2019-10-20,0.9333
5069,rylenor,RAW,PVP-S,2019-10-20,0.65
5070,pinkyellow1203,RAW,PVP-S,2019-10-20,0.6
5071,marsdeon,RAW,PVP-S,2019-10-20,0.7917
5072,hueytw,RAW,PVP-S,2019-10-20,0.7917
5073,oikeus,RAW,PVP-S,2019-10-20,0.8208
5074,shrek,RAW,PVP-S,2019-10-20,0.7917
5075,khaalis,RAW,PVP-S,2019-10-20,0.5958
5076,telanthar,RAW,PVP-S,2019-10-20,0.7
5077,bihotz,RAW,PVP-S,2019-10-20,0.3167
5078,skeletor,RAW,PVP-S,2019-10-20,0.3833
5079,tomnoxx,RAW,PVP-S,2019-10-20,0.1667
5088,lokijira,RAW,PVP-S,2019-10-20,0.3042
5089,kensei,RAW,PVP-S,2019-10-20,0.5417
5090,schmara,RAW,PVP-S,2019-10-20,0.4958
5091,shaggy2000,RAW,PVP-S,2019-10-20,0.7917
5092,cerberus,RAW,PVP-S,2019-10-20,0.6875
5094,biggestbunny,RAW,PVP-S,2019-10-20,0.3042
5095,pharom,RAW,PVP-S,2019-10-20,0.5417
5097,bebop112,RAW,PVP-S,2019-10-20,0.0
5098,woodenh0rse,RAW,PVP-S,2019-10-20,0.0
5099,mithras,RAW,PVP-S,2019-10-20,0.0
5100,aztaren,RAW,PVP-S,2019-10-20,0.4708
5101,burrito,RAW,PVP-S,2019-10-20,0.4375
5102,jetterror,RAW,PVP-S,2019-10-20,0.2708
5103,caddam,RAW,PVP-S,2019-10-20,0.15
5104,mkshield,RAW,PVP-S,2019-10-20,0.0
5105,vizzerdrix,RAW,PVP-S,2019-10-20,0.0
5106,turbofx,RAW,PVP-S,2019-10-20,0.0
5107,hillz99,RAW,PVP-S,2019-10-20,0.0
5108,nezkhy,RAW,PVP-S,2019-10-20,0.0
5109,evil knot,RAW,PVP-S,2019-10-20,0.0
5110,jeffrey27,RAW,PVP-S,2019-10-20,0.0
5111,mockstar,RAW,PVP-S,2019-10-20,0.0
5112,gorelash,RAW,PVP-S,2019-10-20,0.0
5113,raunen,RAW,PVP-S,2019-10-20,0.0
5114,solgoth,RAW,PVP-S,2019-10-20,0.0
5116,soujirou,RAW,PVP-S,2019-10-20,0.0
5121,lumiere,RAW,PVP-S,2019-10-20,0.375
5123,elidolo,RAW,PVP-S,2019-10-20,0.0
5125,dsfargeg,RAW,PVP-S,2019-10-20,0.0
5130,jainus,RAW,PVP-S,2019-10-20,0.0667
5131,gothamflash,RAW,PVP-S,2019-10-20,0.0
5133,guido32,RAW,PVP-S,2019-10-20,0.0
5134,psylun,RAW,PVP-S,2019-10-20,0.5208
5140,serenity,RAW,PVP-S,2019-10-20,0.6292
5141,emissary,RAW,PVP-S,2019-10-20,0.0
5142,thabombs,RAW,PVP-S,2019-10-20,0.45
5143,cmikaitis,RAW,PVP-S,2019-10-20,0.05
5144,rooster,RAW,PVP-S,2019-10-20,0.0
5145,hburger,RAW,PVP-S,2019-10-20,0.0
5146,mongkokkid,RAW,PVP-S,2019-10-20,0.075
5147,gofreo,RAW,PVP-S,2019-10-20,0.0
5148,jayariel,RAW,PVP-S,2019-10-20,0.0208
5149,diviodurr,RAW,PVP-S,2019-10-20,0.0
5150,gypsiemerald,RAW,PVP-S,2019-10-20,0.0
5151,greywolf,RAW,PVP-S,2019-10-20,0.6083
5152,guest2,RAW,PVP-S,2019-10-20,0.0
5153,norinth,RAW,PVP-S,2019-10-20,0.0
5154,rentrout,RAW,PVP-S,2019-10-20,0.0
5155,tomtecat,RAW,PVP-S,2019-10-20,0.0
5156,poptartcat,RAW,PVP-S,2019-10-20,0.0
5157,xmanrex123,RAW,PVP-S,2019-10-20,0.0
5160,madwren,RAW,PVP-S,2019-10-20,0.9583
5161,matthew,RAW,PVP-S,2019-10-20,0.9167
5162,zariath,RAW,PVP-S,2019-10-20,0.9583
5163,first,RAW,PVP-S,2019-10-20,0.9083
5164,nickolas,RAW,PVP-S,2019-10-20,0.9917
5165,gideon,RAW,PVP-S,2019-10-20,0.8167
